"TOA5","Kanga_Sap03F","CR1000","33602","CR1000.Std.19","CPU:UTS_SAP02_Dendro24hrMinMaxHMP45.CR1","31416","Ten_Min_Temp_RH"
"TIMESTAMP","RECORD","AirTC","RH","e_Sat","e_kPa"
"TS","RN","Deg C","%","kPa","kPa"
"","","Smp","Smp","Smp","Smp"
"2012-07-19 09:50:00",7013,-40,0,0.01891484,0
"2012-07-19 10:00:00",7014,-40,0,0.01891484,0
"2012-07-19 10:10:00",7015,-40,0,0.01891484,0
"2012-07-19 10:20:00",7016,-40,0,0.01891484,0
"2012-07-19 10:30:00",7017,-40,0,0.01891484,0
"2012-07-19 10:40:00",7018,-40,0,0.01891484,0
"2012-07-19 10:50:00",7019,-40,0,0.01891484,0
"2012-07-19 11:00:00",7020,-40,0,0.01891484,0
"2012-07-19 11:10:00",7021,-40,0,0.01891484,0
"2012-07-19 11:20:00",7022,-40,0,0.01891484,0
"2012-07-19 11:30:00",7023,-40,0,0.01891484,0
"2012-07-19 11:40:00",7024,-40,0,0.01891484,0
"2012-07-19 11:50:00",7025,-40,0,0.01891484,0
"2012-07-19 12:00:00",7026,-40,0,0.01891484,0
"2012-07-19 12:10:00",7027,-40,0,0.01891484,0
"2012-07-19 12:20:00",7028,-40,0,0.01891484,0
"2012-07-19 12:30:00",7029,-40,0,0.01891484,0
"2012-07-19 12:40:00",7030,-40,0,0.01891484,0
"2012-07-19 12:50:00",7031,-40,0,0.01891484,0
"2012-07-19 13:00:00",7032,-40,0,0.01891484,0
"2012-07-19 13:10:00",7033,-40,0,0.01891484,0
"2012-07-19 13:20:00",7034,-40,0,0.01891484,0
"2012-07-19 13:30:00",7035,-40,0,0.01891484,0
"2012-07-19 13:40:00",7036,-40,0,0.01891484,0
"2012-07-19 13:50:00",7037,-40,0,0.01891484,0
"2012-07-19 14:00:00",7038,-40,0,0.01891484,0
"2012-07-19 14:10:00",7039,-40,0,0.01891484,0
"2012-07-19 14:20:00",7040,-40,0,0.01891484,0
"2012-07-19 14:30:00",7041,-40,0,0.01891484,0
"2012-07-19 14:40:00",7042,-40,0,0.01891484,0
"2012-07-19 14:50:00",7043,-40,0,0.01891484,0
"2012-07-19 15:00:00",7044,-40,0,0.01891484,0
"2012-07-19 15:10:00",7045,-40,0,0.01891484,0
"2012-07-19 15:20:00",7046,-40,0,0.01891484,0
"2012-07-19 15:30:00",7047,-40,0,0.01891484,0
"2012-07-19 15:40:00",7048,-40,0,0.01891484,0
"2012-07-19 15:50:00",7049,-40,0,0.01891484,0
"2012-07-19 16:00:00",7050,-40,0,0.01891484,0
"2012-07-19 16:10:00",7051,-40,0,0.01891484,0
"2012-07-19 16:20:00",7052,-40,0,0.01891484,0
"2012-07-19 16:30:00",7053,-40,0,0.01891484,0
"2012-07-19 16:40:00",7054,-40,0,0.01891484,0
"2012-07-19 16:50:00",7055,-40,0,0.01891484,0
"2012-07-19 17:00:00",7056,-40,0,0.01891484,0
"2012-07-19 17:10:00",7057,-40,0,0.01891484,0
"2012-07-19 17:20:00",7058,-40,0,0.01891484,0
"2012-07-19 17:30:00",7059,-40,0,0.01891484,0
"2012-07-19 17:40:00",7060,-40,0,0.01891484,0
"2012-07-19 17:50:00",7061,-40,0,0.01891484,0
